id,created_at,picture,source,screen_name,name,text,time_zone,clean_text 
"639524506399195136",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/632697243192004608/dvp9M-0d_normal.jpg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,jokotingkir365,JATAYU,Ahok Jawab Tudingan Wakil Ketua DPRD DKI Taufik http://t.co/FBSVL5AGnm http://t.co/m6zPLyF9Gs",Jakarta,ahok jawab tudingan wakil ketua dprd dki taufik  
"639524760045621248",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/638105515256639488/NWy4V4jJ_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,irwinunicxrn,ashton mv ,le prof de maths il a des cahiers de jeux La Reine des Neiges ahok.,Paris,le prof de maths il a des cahiers de jeux la reine des neiges ahok.
"639524803603333120",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/636526548980363264/kbSCzpmL_normal.jpg,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,ediie_fc,Cosmo ,RT @Vavi_19: AHOK PENDEJA CALLATE,Central Time (US & Canada), vavi_ ahok pendeja callate
"639524896561758208",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/618862350066520064/ny8z-xSr_normal.jpg,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,rizkydarmwn,rizky darmawan,RT @TwitAjah: Cihuyyyyyyyyyy! Ahok amannnnnn !!! https://t.co/Nl9TLsYGTM,None, twitajah cihuyyyyyyyyyy! ahok amannnnnn !!! 
"639525111327014913",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/626651530268180480/JOCSxfW3_normal.jpg,<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>,KaelWent,KaeL Went,Ahok la mutation physique de James Morisson.,Paris,ahok la mutation physique de james morisson.
"639525114611154944",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/638326419328647168/mPKKBMs8_normal.jpg,<a href="http://www.google.com/" rel="nofollow">Google</a>,Breaking_News02,BreakingNews02,Berita 4 September 2015 - VIDEO Canda Jokowi dan Ahok saat blusukan bareng lagi - Jokowi Buka Rapat: http://t.co/F79ueTYWMA via,Pacific Time (US & Canada),berita  september  - video canda jokowi dan ahok saat blusukan bareng lagi - jokowi buka rapat  via
"639525174841184256",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/608840261733449728/Xrxdlat5_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Andriii_48,A n d r i i i,"@Metro_TV: Ahok Jawab Tudingan Wakil Ketua DPRD DKI Taufik http://t.co/TDFg6SrPZG http://t.co/Wu7ERHTcLC",Jakarta,"metro_tv ahok jawab tudingan wakil ketua dprd dki taufik  
"639525266809749504",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/480562101727944706/ljhUcHXK_normal.jpeg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kakarivai,Bachtiar Rivai,RT @panca66: Enak nga ada yg ribut. 12 M buat rumah dinas DPR ribut hahaha RT @SINDOnews: Ahok Gelontorkan Rp41 M Buat Mobil Anggota Dewan,Jakarta, panca enak nga ada yang ribut.  m buat rumah dinas dpr ribut hahaha  sindonews ahok gelontorkan rp m buat mobil anggota dewan
"639525451749281792",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/626651530268180480/JOCSxfW3_normal.jpg,<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>,KaelWent,KaeL Went,Ahok la mutation physique de James Morrisson.,Paris,ahok la mutation physique de james morrisson.
"639525656208936960",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/504102254878539777/mBvpVMLW_normal.jpeg,<a href="http://twittbot.net/" rel="nofollow">twittbot.net</a>,LABersatu,Giovanni Anthony,Cerita lucu Ahok yang bikin ngakak. http://t.co/9wvYxs72Dr,Jakarta,cerita lucu ahok yang bikin ngakak. 
"639526005552496640",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/638471851375620096/UIwwWeOt_normal.jpg,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,vanessaarrambi1,Vanessa Arrambide,Hasta las profes me preguntan por elahok,None,hasta las profes me preguntan por elahok
"639526167540711426",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/625672343818403840/HvevgSb2_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,infopolitik,INFO POLITIK,Gusur Cina Benteng Wali Kota Tangerang Dimaki-maki Ahok http://t.co/NgNG5fMmOD lewat @BataraNews,Cairo,gusur cina benteng wali kota tangerang dimaki-maki ahok  lewat bataranews
"639526406611931138",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/638326419328647168/mPKKBMs8_normal.jpg,<a href="http://www.google.com/" rel="nofollow">Google</a>,Breaking_News02,BreakingNews02,Berita 4 September 2015 - VIDEO Jokowi dan Ahok Reuni Sambil Blusukan HEBOH: http://t.co/2GKIqrh3gW via @YouTube,Pacific Time (US & Canada),berita  september  - video jokowi dan ahok reuni sambil blusukan heboh  via youtube
"639527680640028676",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/598535221676388352/KpfVtT9j_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Aak_Soe,SMH,RT @Adolf_Zog: Lapo wi wi mending plg solo jualan mebel https://t.co/GuIHF2zUQG,None, adolf_zog lapo wi wi mending plg solo jualan mebel 
"639527783698333696",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/639220159022952448/rGB7-tMD_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,abjungkook,jjkp,RT @ERPESTAR: #tl permisi saya ahok kga mau bahas Tao x Hyosung. Saya mau lewat doang. Makasih.,None, erpestar tl permisi saya ahok kga mau bahas tao x hyosung. saya mau lewat doang. makasih.
"639527821744828417",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/631865888593960960/HhTkVKrF_normal.jpg,<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>,phobiiaMantan,Fajri irfani,Ngak PMDA DKI Ngak si AHOK Dua-duanye Same aje CUMA BISA JANJI-JANJI DOANG TAPI NGAK ADE BUKTINYE.   Stadion... http://t.co/OyhDS9RVhs,Arizona,ngak pmda dki ngak si ahok dua-duanye same aje cuma bisa janji-janji doang tapi ngak ade buktinye.   stadion... 
"639527863335653376",2015-09-03 00:00:00,http://pbs.twimg.com/profile_images/455048921568399360/5D7Sw2b-_normal.jpeg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,MathieuLhote,Mathieu Lhote,@kasakise_ #AhOk,Amsterdam,kasakise_ ahok
"639646200078073856",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/537788902401011713/JSGKDJdm_normal.jpeg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,tidak_hanya,jokower tobat,RT @SuaraIslamOn: Ahok Gusur Rakyat Rakyat Gusur Ahok http://t.co/pQWzqKR6tM,Jakarta, suaraislamon ahok gusur rakyat rakyat gusur ahok 
"639646204930957312",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/537788902401011713/JSGKDJdm_normal.jpeg,<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>,tidak_hanya,jokower tobat,Retweeted Suara Islam Online (@SuaraIslamOn):Ahok Gusur Rakyat Rakyat Gusur Ahok http://t.co/yaGuczhrJU http://t.co/mGETf0aBIF,Jakarta,retweeted suara islam online (suaraislamon)ahok gusur rakyat rakyat gusur ahok  
"639646212501561344",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/613269886429741056/DY_-9Zeq_normal.jpg,<a href="http://twibble.io" rel="nofollow">Twibble.io</a>,KoranTimeline,KORAN TIMELINE,Blusukan Jokowi-Ahok Bicarakan Hal Ini di Dalam Mobil http://t.co/PkUkFj5n9K | https://t.co/15qJoWs3uC http://t.co/UQn9AQjkN3,None,blusukan jokowi-ahok bicarakan hal ini di dalam mobil  |  
"639646235746435073",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/490062070973337600/R1-RGWnn_normal.jpeg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ReformatorPSSI,Pendukung Perubahan,RT @PolitikAktual: Bahagia melihat Jokowi  Ahok blusukan bersama hari ini. #2019 http://t.co/yuyQYLwW8A,Jakarta, politikaktual bahagia melihat jokowi  ahok blusukan bersama hari ini.  
"639646250443390976",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/537261981300830208/f8ge8yEw_normal.jpeg,<a href="http://www.google.com/" rel="nofollow">Google</a>,ridomanihuruk,Alfrido Manihuruk,Sejak jadi gubernur Ahok hobi 'cuci gudang' PNS yang malas disikat http://t.co/UTGePXzdL4 #FollowMe #Follback,Jakarta,ctext
"639646251743473664",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/378800000414554863/44785ed1fb1d39813b25ccd7aa4eb841_normal.jpeg,<a href="http://www.google.com/" rel="nofollow">Google</a>,jawabarat_info,Jawa Barat INFO,Ahok Jadikan Kantornya Tempat Wisata - Dream http://t.co/ms0wZYTj5D http://t.co/lqLm1SDF0y,Bangkok,ahok jadikan kantornya tempat wisata - dream  
"639646388079333376",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/633938226659463169/5V63BOKX_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,amf_training,anwar muhammad,Kemarin dibuat #optimis sekarang dibuat #pesimis . Maksudnya apa? #inkonsistensi https://t.co/Xgd0yz0fyE,None,kemarin dibuat optimis sekarang dibuat pesimis . maksudnya apa? inkonsistensi 
"639646395784298496",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/638999102244524032/V-bgJPHd_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ilman_smith42,IlmanExalt ,RT @SINDOnews: Blusukan Jokowi-Ahok Bicarakan Hal Ini di Dalam Mobil http://t.co/ZWImClPWVD,None, sindonews blusukan jokowi-ahok bicarakan hal ini di dalam mobil 
"639646599753400320",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/637407802168766465/h9maylAO_normal.png,<a href="http://www.cnninternasional.co" rel="nofollow">[Update]</a>,ShortLinkNews,Short Link News,Ahok tak Tahu Berapa Banyak Pejabat yang Dia lantik Sore Ini Read More http://t.co/C3r4lsW2ir,None,ahok tak tahu berapa banyak pejabat yang dia lantik sore ini read more 
"639646664639156224",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/542841789858598912/ToUD_OOc_normal.jpeg,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>,sulisadipamungk,adi@pamungkas,RT @sahabat_news: * Jokowi dan Ahok Reunian Sambil Blusukan http://t.co/vWHE071ufX,Bangkok, sahabat_news * jokowi dan ahok reunian sambil blusukan 
"639646666195369984",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/572618799216467968/Dhk-32hf_normal.jpeg,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,Babatsatusatu,Pedang Suci,Gubernur DKI Jakarta menjadi pembicara dihadapan para mahasiswa baru UPH http://t.co/f5cWh3oTDD,Novosibirsk,gubernur dki jakarta menjadi pembicara dihadapan para mahasiswa baru uph 
"639646666258292736",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/525532709863424000/IP7xaBLW_normal.jpeg,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,Lexsa911,Lexsa,Gubernur DKI Jakarta menjadi pembicara dihadapan para mahasiswa baru UPH http://t.co/PIAl7jjgzM,None,gubernur dki jakarta menjadi pembicara dihadapan para mahasiswa baru uph 
"639646666342141952",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/599151526246879232/iKZARsZQ_normal.jpg,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,Kita_Semua_Satu,Suara Hati,Gubernur DKI Jakarta menjadi pembicara dihadapan para mahasiswa baru UPH http://t.co/RnNdU8DFdg,Novosibirsk,gubernur dki jakarta menjadi pembicara dihadapan para mahasiswa baru uph 
"639646666358956032",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/580938652420714496/xr17b0p7_normal.jpg,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>,Pointeur77,Vrit,Gubernur DKI Jakarta menjadi pembicara dihadapan para mahasiswa baru UPH http://t.co/hRRaXoBzuX,Novosibirsk,gubernur dki jakarta menjadi pembicara dihadapan para mahasiswa baru uph 
"639646752430292992",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/636624476176822276/N9JGhDYA_normal.jpg,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>,sycesil,Randell Reynoso,RT @Metro_TV: Ahok Mengaku `Diinterogasi` Jokowi http://t.co/zEQ8TNkJ5Y,None, metro_tv ahok mengaku `diinterogasi` jokowi 
"639646771153539072",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/637955293586980865/nRFPEXnp_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Karuniavinda,Karunia Vinda,http://t.co/1ZrH2dnXuC @UltrasOren@riridpratama7@wantilestari88@jiyahandini@AmoysexiAmoy@kecebong_sawahh@seputar_bisnis@yudasp4,Jakarta, ultrasorenriridpratamawantilestarijiyahandiniamoysexiamoykecebong_sawahhseputar_bisnisyudasp
"639646784604667904",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/633529391016837120/j9SB-Svc_normal.png,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,frontrollnews1,frontrollnews,Jokowi - Ahok Bahas Rusunawa Saat Blusukan Barenghttp://t.co/3TqkX3VZU9,None,jokowi - ahok bahas rusunawa saat blusukan bareng
"639646809984380928",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/604070117018742784/SPN1g_Cy_normal.jpg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,solikinkelik,solikin,Baguspingin amati efek terobosanmu"@merdekadotcom: http://t.co/ULZ2ZWsdJl Ditanya berapa PNS yang akan dimutasiAhok bilang bisa 200 300'",Bangkok,ctext
"639646828074430464",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/554436938518634496/PHeUWZKZ_normal.jpeg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,irwanjuanda1,irwanjuanda ,Bandara Soetah @temanAhok @kppj_1 tetap dan Selalu Untuk Ahok. http://t.co/3D74CLRlnG,Bangkok,bandara soetah temanahok kppj_ tetap dan selalu untuk ahok. 
"639646900145098752",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/535361796430127104/mY9FfeoB_normal.jpeg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,novemopie,Opienovem,JAMESRIADY piara 2 jongos(JKW-AHOK) +jongos lain HENDRO LUHUT  jenderal2 ambisius.Otaknya duit9x" @BEMUNAIR_ID@bemkmunnes @Unair_Official",None,jamesriady piara  jongos(jkw-ahok) jongos lain hendro luhut  jenderal ambisius.otaknya duitx" bemunair_idbemkmunnes unair_official"
"639646988552683520",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/600240134647189505/F7uEOb6L_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,IndonesiaAktual,INDONESI KTUL TV,Presiden Jokowi dan Ahok Reuni Sambil Blusukan: http://t.co/5TxfLaX1nQ,Novosibirsk,presiden jokowi dan ahok reuni sambil blusukan 
"639646995016093696",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/638928031369728001/N4eg4Owc_normal.png,<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>,lukimukti,LUKI MUKTI,RT @Bramantyo75: @lukimukti @sangpemimpi1922 @Yettidewi @basuki_btp iku lagu PSK...peno katene melu2 mangkal ta onok2 ae Yu isin onok Koh,None, bramantyo lukimukti sangpemimpi yettidewi basuki_btp iku lagu psk...peno katene melu mangkal ta onok ae yu isin onok koh
"639647088440045569",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/637659816039546880/1BmF0cs__normal.jpg,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>,Bhineka08,BHINNEKA MERAH PUTIH,RT @novemopie: JAMESRIADY piara 2 jongos(JKW-AHOK) +jongos lain HENDRO LUHUT  jenderal2 ambisius.Otaknya duit9x" @BEMUNAIR_ID@bemkmunnes ,None, novemopie jamesriady piara  jongos(jkw-ahok) jongos lain hendro luhut  jenderal ambisius.otaknya duitx" bemunair_idbemkmunnes 
"639647100444151808",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/421485619655626752/ScXys24l_normal.png,<a href="http://www.jpnn.com" rel="nofollow">JPNN News Update</a>,jpnncom,JPNN.com,SMPN 49 Kramat Jati Terbakar Ahok Curiga Ada Permainan #Ahok http://t.co/UKP14llClZ,Jakarta,smpn  kramat jati terbakar ahok curiga ada permainan ahok 
"639647240986882048",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/639600511398772737/ba0O1TSU_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Yettidewi,wong cilik ,RT @Bramantyo75: @lukimukti @sangpemimpi1922 @Yettidewi @basuki_btp iku lagu PSK...peno katene melu2 mangkal ta onok2 ae Yu isin onok Koh,None, bramantyo lukimukti sangpemimpi yettidewi basuki_btp iku lagu psk...peno katene melu mangkal ta onok ae yu isin onok koh
"639647337426489344",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/617731527057670144/qg8pXRfs_normal.jpg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,_adityaiskandar,Bohemian,Urus kebakaran Pool busway jgn alihkan isu mulu HOK @kompascom: Kecurigaan Ahok terkait Kebakaran di SMPN 49 http://t.co/8skH7Pnjis,None,urus kebakaran pool busway jgn alihkan isu mulu hok kompascom kecurigaan ahok terkait kebakaran di smpn  
"639647543723339777",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/635490754807238656/ofhcO25Y_normal.jpg,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,sani975,Andromeda,RT @detikcom: Reuni Seru Jokowi dan Ahok Sapa Rakyat hingga Tukar Pikiran http://t.co/f5v9QxSxeV,None, detikcom reuni seru jokowi dan ahok sapa rakyat hingga tukar pikiran 
"639647605656416257",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/600212387489128448/TA206nOC_normal.jpg,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,soaraso9,harrachmawati ,"@VIVAcoid: Ahok Yakin Ojek Online Pasti Ditinggal Masyarakat http://t.co/ehCN8toe2L @basuki_btp" nothing forever,Pacific Time (US & Canada),"vivacoid ahok yakin ojek online pasti ditinggal masyarakat  basuki_btp" nothing forever
"639647649327505408",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/559000665591009280/ekCIZ-T__normal.jpeg,<a href="http://www.google.com/" rel="nofollow">Google</a>,mj_gatra,MJ Gatra,Ahok Pastikan Sore Ini Melantik Ratusan Pejabat Baru http://t.co/APPBQBDski #MEGAPOLBP,Jakarta,ahok pastikan sore ini melantik ratusan pejabat baru  megapolbp
"639647663412015104",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/638038498163843073/4EgQfphx_normal.jpg,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,wildestoreos,,ahok +++,Central Time (US & Canada),ahok 
"639647720118947845",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/637955293586980865/nRFPEXnp_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Karuniavinda,Karunia Vinda,http://t.co/1ZrH2dnXuC @AhmadUdien6@sarimirna19@adi_isun@nanda_dwis08@cinta560@herman_ase@rendinaardhi@irwanibrahim241@kanianov,Jakarta, ahmadudiensarimirnaadi_isunnanda_dwiscintaherman_aserendinaardhiirwanibrahimkanianov
"639647744496308224",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/378800000701132801/981fc9a62d46b35de00b3f636e245ee4_normal.png,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,BebasRokokID,BebasRokokID,#News Petisi Pelanggaran Merokok dalam Mall ini mendapatkan hasil &gt http://t.co/xvw4Oe3Smk,Bangkok,news petisi pelanggaran merokok dalam mall ini mendapatkan hasil &gt 
"639647771482439681",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/2175153604/infojkt_normal.png,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,info_Jakarta,Informasi Jakarta,Jika Ahok dan Sandiaga Uno maju sbg Cagub Jakarta siapa yg akan kamu pilih? http://t.co/tzEblrlsNN,Bangkok,jika ahok dan sandiaga uno maju sbg cagub jakarta siapa yang akan kamu pilih? 
"639647786703589376",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/593341961769132032/JJJdka9M_normal.jpg,<a href="http://wartakesehatan.com" rel="nofollow">sehatkan bangsa ini</a>,IdkuX3,sehat indo,Ahok Yakin Ojek Online Pasti Ditinggal Masyarakat: Itu terjadi saat Pemprov Jakarta mampu sediakan transportas... http://t.co/HXXWgiaZDg,None,ahok yakin ojek online pasti ditinggal masyarakat itu terjadi saat pemprov jakarta mampu sediakan transportas... 
"639647795130073088",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/638326419328647168/mPKKBMs8_normal.jpg,<a href="http://www.google.com/" rel="nofollow">Google</a>,Breaking_News02,BreakingNews02,Berita 4 September 2015 - VIDEO Ahok Bosan Dengar Bus Transjakarta Terbakar: http://t.co/EtiZVDPAx8 via @YouTube,Pacific Time (US & Canada),berita  september  - video ahok bosan dengar bus transjakarta terbakar  via youtube
"639647812871786496",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/462272181422936064/uNk2Mu0P_normal.jpeg,<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>,Saptuning_Jagad,Ringgo Stars,RT @Metro_TV: Ahok Incar Lurah Pemotong Gaji PHL http://t.co/oAm7MySYVl,None, metro_tv ahok incar lurah pemotong gaji phl 
"639647847063797760",2015-09-04 00:00:00,http://pbs.twimg.com/profile_images/637955293586980865/nRFPEXnp_normal.jpg,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Karuniavinda,Karunia Vinda,@kanianursahafa http://t.co/1ZrH2dnXuC@iiz_ismi@rikikurnia24@_fuskar@KKinaryosi@Hariramdani98@derijal1@bangbangnugrah2@sandria9549,Jakarta,kanianursahafa iiz_ismirikikurnia_fuskarkkinaryosihariramdaniderijalbangbangnugrahsandria
